"county_state","dma","TotalPopulation","numrace","numincome","PercentWhite","PercentBlackAfrAm","PercentAsian","PercentAge0to19","PercentAge20to39","PercentAge40Plus","PercentIncome0to50k","PercentIncome50to99k","PercentIncome100to149k","PercentIncome150to199k","PercentIncome200kPlus","TotalSales","SalesPerCapita","logpop","predicted_sales_per_cap","difference_scp","county","state","DMA"
"Ashland, WI","Duluth MN-Superior WI",7881,7556,3081,76.9851773425093,0.92641609317099,0.542615140285866,27.5853318106839,26.0880598908768,46.3266082984393,54.5277507302824,31.937682570594,8.63356053229471,2.69393054203181,2.20707562479714,414,0.0413957689467894,8.97221007835365,0.350531101226807,-0.309135332280017,"Ashland","WI","Duluth MN-Superior WI"
"Ashley, AR","Monroe LA-El Dorado AR",11801,11678,4265,75.8006507963692,23.7883199177941,0.051378660729577,26.9553427675621,22.3370900771121,50.7075671553258,53.0363423212192,33.2239155920281,9.51934349355217,1.78194607268464,2.43845252051583,64,0.00551115091192742,9.37593955262575,0.364333182573318,-0.358822031661391,"Ashley","AR","Monroe LA-El Dorado AR"
"Ashtabula, OH","Cleveland-Akron (Canton) OH",41567,40268,16119,93.5531936028608,5.66951425449488,0.638223899870865,22.8642913849929,22.9845791132389,54.1511295017682,51.3121161362367,31.8009802096904,11.5577889447236,3.44934549289658,1.87976921645263,7989,0.195556699578967,10.6350618622141,0.417522549629211,-0.221965850050244,"Ashtabula","OH","Cleveland-Akron (Canton) OH"
"Asotin, WA","Spokane WA",12307,11621,4668,96.3256174167455,0.808880475002151,1.06703381808794,23.3200617534736,19.0704477126838,57.6094905338425,40.7669237360754,30.7626392459297,18.3161953727506,6.44815766923736,3.70608397600686,163,0.0126280000782442,9.41792348517234,0.418412923812866,-0.405784923734622,"Asotin","WA","Spokane WA"
"Assumption, LA","Baton Rouge LA",14975,14748,5183,58.2316246270681,41.0631950094928,0.115269867100624,26.89816360601,26.8180300500835,46.2838063439065,55.103222072159,26.8763264518619,10.8045533474822,3.39571676635153,3.82018136214548,10626,0.710085693226159,9.61413742298365,0.365630269050598,0.344455424175561,"Assumption","LA","Baton Rouge LA"
"Atascosa, TX","San Antonio TX",7842,7309,2458,98.0571897660419,0.136817622109728,0.615679299493775,27.96480489671,28.8956898750319,43.1395052282581,54.7192839707079,30.3091944670464,10.9031733116355,1.22050447518308,2.84784377542718,120,0.0153509081832888,8.96724918285228,0.34384822845459,-0.328497320271301,"Atascosa","TX","San Antonio TX"
"Atchison, KS","Kansas City MO",2435,2406,793,99.3765586034913,0,0.623441396508728,29.5687885010267,27.8850102669405,42.5462012320329,43.5056746532156,37.0744010088272,14.8802017654477,3.27868852459016,1.26103404791929,203,0.0822272725418113,7.79770203551669,0.365823328495026,-0.283596055953214,"Atchison","KS","Kansas City MO"
"Athens, OH","Columbus OH",52315,50748,16926,93.1445574209821,3.57255458343186,2.96563411365965,27.6383446430278,36.014527382204,36.3471279747682,57.6982157627319,26.7103863878057,9.37019969278034,3.63937138130687,2.58182677537516,5800,0.120069548184281,10.8650384158151,0.470272392034531,-0.35020284385025,"Athens","OH","Columbus OH"
"Atkinson, GA","Albany GA",2564,2274,852,80.0791556728232,19.9208443271768,0,34.0483619344774,25.390015600624,40.5616224648986,55.0469483568075,32.8638497652582,5.39906103286385,4.46009389671362,2.23004694835681,57,0.0222092500329561,7.84932381804056,0.347363173961639,-0.325153923928683,"Atkinson","GA","Albany GA"
"Atlantic, NJ","Philadelphia PA",184421,165198,68618,75.7484957445005,15.6043051368661,8.03944357679875,24.174578816946,24.7542308088558,51.0711903741982,41.2675974234166,29.0783759363432,15.909819580868,7.33626745168906,6.40793960768312,120762,0.646265112155325,12.1249764664838,0.53802764415741,0.108237467997915,"Atlantic","NJ","Philadelphia PA"
"Atlantic, NJ","null",6631,5099,2450,71.9552853500686,8.90370660913905,19.0625612865268,22.198763384105,26.5419996983864,51.2592369175087,53.2244897959184,23.9183673469388,15.3469387755102,3.91836734693878,3.59183673469388,3203,0.462935258523466,8.79951090136887,0.41137021780014,0.051565040723326,"Atlantic","NJ","Philadelphia PA"
"Atoka, OK","Sherman TX-Ada OK",10798,9518,4224,84.7552006724102,3.13090985501156,0.504307627652868,25.3843304315614,24.2544915725134,50.3611779959252,62.689393939394,23.3664772727273,9.75378787878788,1.82291666666667,2.36742424242424,1529,0.134077031670947,9.28711621077823,0.356672644615173,-0.222595612944227,"Atoka","OK","Sherman TX-Ada OK"
"Attala, MS","Jackson MS",13553,13048,4948,57.0815450643777,42.6732066217045,0.245248313917842,28.2003984357707,21.7368848225485,50.0627167416808,63.5004042037187,20.4527081649151,11.0145513338723,1.65723524656427,3.37510105092967,740,0.0559262468592076,9.51436320401602,0.352137833833694,-0.296211586974487,"Attala","MS","Jackson MS"
"Audrain, MO","Columbia-Jefferson City MO",9553,8872,3770,94.9729486023445,4.66636609558161,0,25.8662200355909,19.3551763843819,54.7786035800272,54.9867374005305,25.7029177718833,12.2015915119363,3.92572944297082,3.18302387267904,1251,0.121890950889383,9.16461052027001,0.399425029754639,-0.277534078865255,"Audrain","MO","Columbia-Jefferson City MO"
"Auglaize, OH","Lima OH",24945,24610,9867,98.8703778951646,0.70296627387241,0.41446566436408,27.1757867308078,20.1242734014833,52.699939867709,33.4752204317422,37.0223978919631,19.3777237255498,5.91871896219722,4.20593898854768,20939,0.850453006352057,10.1244286802951,0.468714594841003,0.381738411511054,"Auglaize","OH","Lima OH"
"Augusta, VA","Harrisonburg VA",34150,33393,13859,97.1760548617974,1.87464438654808,0.610906477405444,22.7320644216691,21.4231332357247,55.8448023426062,38.4443322029006,38.0330471173966,16.2637996969478,4.8921278591529,2.36669312360199,12284,0.379363072004487,10.4385178649989,0.509476721286774,-0.130113649282287,"Augusta","VA","Harrisonburg VA"
"Austin, TX","Houston TX",14294,13069,5526,88.3388170479761,11.3168566837555,0,24.3668672170141,22.8137680145516,52.8193647684343,43.4129569308722,26.891060441549,19.9782844733985,4.79551212450235,4.92218602967789,1767,0.132027436592317,9.56759514777992,0.417419224977493,-0.285391788385176,"Austin","TX","Houston TX"
"Autauga, AL","Montgomery (Selma) AL",16507,15708,6022,80.5767761650115,18.8057040998217,0.254647313470843,26.915853880172,25.1771975525535,47.9069485672745,43.8226502822982,33.7097309863833,13.5669212886084,4.73264696114248,4.16805048156758,3473,0.205587943855609,9.71153981234754,0.400457382202148,-0.194869438346539,"Autauga","AL","Montgomery (Selma) AL"
"Avery, NC","Charlotte NC",8580,8219,2342,89.3539360019467,7.47049519406254,0.644847305024942,17.7389277389277,28.2634032634033,53.997668997669,60.7173356105892,23.868488471392,9.94876174210077,1.11016225448335,4.35525192143467,1995,0.258814726991468,9.05718919248201,0.395498365163803,-0.136683638172335,"Avery","NC","Charlotte NC"
"Avoyelles, LA","Alexandria LA",15208,14548,5869,77.8938685729997,21.4806158922189,0.130602144624691,26.821409784324,24.5265649658075,48.6520252498685,54.9838132560913,27.9775089453058,9.08161526665531,5.24791276196967,2.70914976997785,985,0.0680947059436964,9.62957688416827,0.352731615304947,-0.28463690936125,"Avoyelles","LA","Alexandria LA"
"Bacon, GA","Savannah GA",1140,1121,413,100,0,0,27.280701754386,19.2982456140351,53.4210526315789,66.5859564164649,16.9491525423729,11.3801452784504,0,5.08474576271187,49,0.0429824561403509,7.03878354138854,0.361722409725189,-0.318739953584838,"Bacon","GA","Savannah GA"
"Baker, FL","Jacksonville FL",28211,27430,8693,84.8669340138535,13.9409405760117,0.630696317900109,25.8161709971288,27.8331147424763,46.3507142603949,40.8374554239043,35.1892327159784,14.1723225583803,6.47647532497412,3.32451397676291,2923,0.101528632834918,10.2474672517903,0.386874616146088,-0.285345983311169,"Baker","FL","Jacksonville FL"
"Baker, GA","Albany GA",1060,1045,522,50.3349282296651,43.7320574162679,5.93301435406699,23.8679245283019,18.1132075471698,58.0188679245283,70.3065134099617,23.1800766283525,6.51340996168582,0,0,68,0.0641509433962264,6.96602418710611,0.351703196763992,-0.287552253367766,"Baker","GA","Albany GA"
"Baldwin, AL","Mobile AL-Pensacola (Ft. Walton Beach) FL",92008,88950,32731,84.3687464867903,13.6998313659359,0.907251264755481,25.7760194765673,21.9850447787149,52.2389357447178,45.5195380526107,30.6315114112004,12.9815770981638,5.17857688429929,5.68879655372583,33501,0.368243124746849,11.4296308087724,0.566169857978821,-0.197926733231971,"Baldwin","AL","Mobile AL-Pensacola (Ft. Walton Beach) FL"
"Baldwin, GA","Macon GA",6558,6386,2480,41.4500469777639,58.1741309113686,0.297525837770122,26.4714852089052,28.1488258615432,45.3796889295517,61.1290322580645,31.4516129032258,4.67741935483871,1.9758064516129,0.766129032258065,282,0.0423790575962243,8.78844095740459,0.354519188404083,-0.312140130807859,"Baldwin","GA","Macon GA"
"Ballard, KY","Paducah KY-Cape Girardeau MO-Harrisburg IL",1836,1807,712,99.2252351964582,0.276701715550636,0,25.4901960784314,23.5838779956427,50.9259259259259,43.6797752808989,30.3370786516854,21.9101123595506,2.10674157303371,1.96629213483146,756,0.411764705882353,7.51534457118044,0.376726388931274,0.0350383169510785,"Ballard","KY","Paducah KY-Cape Girardeau MO-Harrisburg IL"
"Baltimore City, MD","Baltimore MD",320697,304183,122358,34.9950523204781,61.6428268509417,3.02613887035107,23.9294411859169,35.1228729922637,40.9476858218193,46.2495300675068,28.8113568381307,12.9823959201687,5.27059938867912,6.68611778551464,77562,0.249475081333832,12.6782520311005,0.394130796194077,-0.144655714860245,"Baltimore City","MD","Baltimore MD"
"Baltimore City, MD","null",1941,1915,1045,86.579634464752,6.94516971279373,6.47519582245431,11.6434827408552,40.7521895929933,47.6043276661515,16.3636363636364,17.1291866028708,24.1148325358852,12.0574162679426,30.3349282296651,1352,0.696548171045853,7.57095858316901,0.432778269052505,0.263769901993347,"Baltimore City","MD","Baltimore MD"
"Baltimore County, MD","Baltimore MD",675047,646045,251806,62.1549582459426,30.9712171752742,6.46069546239039,24.957373338449,26.4682311009456,48.5743955606054,31.0385773174587,31.5897953186183,18.8248095756257,9.13679578723303,9.41002200106431,297266,0.46432219302523,13.4225375970603,0.506282866001129,-0.0419606729758989,"Baltimore County","MD","Baltimore MD"
"Baltimore County, MD","null",8121,7776,2885,77.4562757201646,21.6049382716049,0.823045267489712,26.7577884496983,33.3825883511883,39.8596231991134,35.632582322357,38.9254766031196,15.5632582322357,6.82842287694974,3.05025996533795,2421,0.328289636268,9.00220857828241,0.396312683820724,-0.0680230475527248,"Baltimore County","MD","Baltimore MD"
"Bandera, TX","San Antonio TX",1331,1313,528,98.8575780654989,0,1.14242193450114,24.7182569496619,19.0833959429001,56.198347107438,50.3787878787879,33.9015151515151,14.0151515151515,0,1.70454545454545,18,0.0135236664162284,7.19368581839511,0.378732323646545,-0.365208657230317,"Bandera","TX","San Antonio TX"
"Banks, GA","Atlanta GA",18708,18188,6740,95.6234880140752,2.67209148889378,1.15460743347262,25.2939918751336,23.4391704083814,51.2668377164849,52.8189910979229,34.0356083086053,9.19881305637982,2.34421364985163,1.60237388724036,13291,0.697848284556561,9.83670651884578,0.368788778781891,0.32905950577467,"Banks","GA","Atlanta GA"
"Bannock, ID","Idaho Falls-Pocatello ID",49401,46756,17458,94.1440670716058,0.943194456326461,2.11523654718111,29.5945426205947,31.2949130584401,39.1105443209652,48.8830335662733,31.7390308168175,13.4265093366938,3.46545996104938,2.485966319166,5083,0.106958833816257,10.8077259458861,0.399103432893753,-0.292144599077496,"Bannock","ID","Idaho Falls-Pocatello ID"
"Barbour, AL","Columbus GA",9257,8559,3530,49.409977801145,49.702067998598,0.432293492230401,31.4248676677109,24.7164308091174,43.8587015231717,67.9036827195467,21.671388101983,8.72521246458924,1.27478753541076,0.424929178470255,586,0.0637269861319659,9.13313530106721,0.342880368232727,-0.279153382100761,"Barbour","AL","Columbus GA"
"Barbour, WV","Clarksburg-Weston WV",8323,8057,2991,98.4113193496339,1.35286086632742,0.235819784038724,28.5594136729545,23.8135287756818,47.6270575513637,63.691073219659,24.4065529923103,7.72316950852558,2.17318622534269,2.00601805416249,1664,0.201598376508184,9.0267780457461,0.344106882810593,-0.142508506302409,"Barbour","WV","Clarksburg-Weston WV"
"Barnstable, MA","Boston MA (Manchester NH)",123281,118603,51138,94.0397797694831,3.5395394720201,1.4881579723953,19.9179111136347,20.4589515010423,59.623137385323,31.6594313426415,32.4455395205131,18.532206969377,8.69412178810278,8.66870037936564,64639,0.540514551613476,11.7222215815769,0.473618298768997,0.0668962528444783,"Barnstable","MA","Boston MA (Manchester NH)"
"Barnstable, MA","null",1517,1293,682,98.5305491105955,1.46945088940449,0,16.7435728411338,22.0171390903098,61.2392880685564,32.4046920821114,32.258064516129,17.0087976539589,10.1173020527859,8.21114369501466,417,0.274884640738299,7.32448997934853,0.41871252655983,-0.14382788582153,"Barnstable","MA","Boston MA (Manchester NH)"
"Barnwell, SC","Augusta GA",7891,7719,2982,36.1834434512242,63.5185904909962,0.155460551884959,25.978963375998,22.4939804840958,51.5270561399062,61.3346747149564,24.5808182427901,11.6029510395708,1.84439973172368,0.637156270959088,686,0.0910202869477884,8.97347814852104,0.360755413770676,-0.269735126822887,"Barnwell","SC","Augusta GA"
"Barren, KY","Bowling Green KY",21360,20794,7870,97.8984322400693,1.28883331730307,0.553044147350197,25.9550561797753,26.6198501872659,47.4250936329588,54.574332909784,30.4955527318933,9.49174078780178,3.41804320203304,2.02033036848793,3695,0.160227862021577,9.96927529307413,0.36435866355896,-0.204130801537383,"Barren","KY","Bowling Green KY"
"Barron, WI","Minneapolis-St. Paul MN",15985,15414,6610,95.0629298040742,3.86661476579733,0.635785649409628,25.8242101970597,22.1019705974351,52.0738192055052,49.3948562783661,32.178517397882,11.6338880484115,4.13010590015129,2.66263237518911,10923,0.698819747571386,9.67940606149394,0.382372319698334,0.316447427873053,"Barron","WI","Minneapolis-St. Paul MN"
"Barrow, GA","Atlanta GA",75926,71757,25198,83.9653274245021,11.8148752038129,3.9954290173781,28.5975818560177,27.470168321787,43.9322498221953,38.9316612429558,37.8006190967537,16.2195412334312,4.78609413445512,2.26208429240416,26379,0.422876083786704,11.2375144607195,0.481185108423233,-0.0583090246365285,"Barrow","GA","Atlanta GA"
"Barry, MI","Grand Rapids-Kalamazoo-Battle Creek MI",24316,23794,9603,98.9156930318568,0.672438429856266,0.180717828023872,25.4030268136207,21.890936009212,52.7060371771673,39.2585650317609,36.5198375507654,16.0678954493387,5.11298552535666,3.0407164427783,6484,0.293008009694818,10.0988898488686,0.426647812128067,-0.133639802433249,"Barry","MI","Grand Rapids-Kalamazoo-Battle Creek MI"
"Barry, MO","Springfield MO",16252,15434,6109,98.1923027083063,0.51833614098743,0.71919139562006,28.0334728033473,21.2035441791779,50.7629830174748,58.4220003273858,25.6015714519561,8.97037158291046,2.962841708954,4.04321492879358,2190,0.13506671637094,9.69597125710762,0.344106882810593,-0.209040166439653,"Barry","MO","Springfield MO"
"Bartholomew, IN","Indianapolis IN",60245,57427,22825,88.7509359708848,1.46969195674509,9.4328451773556,26.279359282928,27.3997842144576,46.3208565026143,37.2004381161008,35.369112814896,15.0361445783133,7.34282584884994,5.05147864184009,37838,0.646873560842599,11.0061748603574,0.520667850971222,0.126205709871377,"Bartholomew","IN","Indianapolis IN"
"Barton, KS","Wichita-Hutchinson KS",6859,6667,2812,97.1651417429129,0.539973001349933,0.554972251387431,26.8260679399329,28.2548476454294,44.9190844146377,48.5775248933144,32.2546230440967,11.5576102418208,4.40967283072546,3.20056899004267,73,0.0106861418175025,8.83331693749932,0.372774988412857,-0.362088846595355,"Barton","KS","Wichita-Hutchinson KS"
"Barton, MO","Joplin MO-Pittsburg KS",5540,5429,2299,98.3790753361577,0.128937189169276,0,25.0902527075812,22.3646209386282,52.5451263537906,53.0230535015224,25.7938234014789,9.56937799043062,7.26402783819052,4.34971726837756,214,0.0425543232587025,8.61974977974133,0.36154767870903,-0.318993355450328,"Barton","MO","Joplin MO-Pittsburg KS"
"Bartow, GA","Atlanta GA",16830,16074,5953,93.679233544855,4.98942391439592,0.88341420928207,26.6013071895425,26.0606060606061,47.3380867498515,43.3562909457416,35.2595330085671,15.168822442466,4.09877372753234,2.11657987569293,3330,0.213379818028186,9.73091828718485,0.432178825139999,-0.218799007111814,"Bartow","GA","Atlanta GA"
"Bastrop, TX","Austin TX",3863,3459,1448,83.9549002601908,14.2237640936687,1.06967331598728,21.2529122443697,20.6057468288895,58.1413409267409,43.5082872928177,28.7983425414365,14.9171270718232,11.0497237569061,1.72651933701657,286,0.0728579430192333,8.25919936266628,0.413723349571228,-0.340865406551995,"Bastrop","TX","Austin TX"
"Bates, MO","Kansas City MO",10598,10464,4141,97.8115443425076,1.01299694189602,0.449159021406728,27.2315531232308,21.5889790526514,51.1794678241178,50.25356194156,28.7370200434678,14.3202125090558,3.98454479594301,2.70466070997344,1560,0.141955647908672,9.26842058305271,0.395395666360855,-0.253440018452183,"Bates","MO","Kansas City MO"
"Bath, KY","Lexington KY",4815,4740,1971,98.3755274261603,1.35021097046413,0.253164556962025,28.141225337487,20.1661474558671,51.6926272066459,57.9908675799087,27.4987316083206,12.3287671232877,1.92795535261289,0.253678335870117,346,0.0713960046450426,8.47949132423223,0.369059324264526,-0.297663319619484,"Bath","KY","Lexington KY"
"Baxter, AR","Springfield MO",29999,29559,13236,99.2151290639061,0.202983862782909,0.121790317669745,20.8840294676489,18.70395679856,60.4120137337911,59.1417346630402,27.55364158356,8.54487760652765,2.65941372015715,2.10033242671502,2618,0.0945980954669554,10.3089193267554,0.410535037517548,-0.315936942050592,"Baxter","AR","Springfield MO"
